report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200705667,16:11:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,49869,Jazmine,F,37,Yes,Yes,1699810,Winter,F,35,Yes,1,No,1028,Keahi,M,14,4
200707745,15:00:00,Phone,FALSE,2,261,77th Street,150,8889,9,910,KIDNAPPING,308,STICK,IC,Invest Cont,52187,Marina,F,10,Yes,Yes,1314129,Kasandra,F,36,Yes,2,No,2034,Royston,M,11,4
200713387,06:00:00,Phone,FALSE,3,371,West LA,244,5500,9,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,97997,Tia,F,42,Yes,Yes,1443013,Olin,M,40,Yes,7,No,2035,Rue,M,12,4
200713982,02:50:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AA,Adult Arrest,56845,Lorena,F,34,Yes,No,115917,Melodie,F,41,Yes,5,No,3259,Kla,F,8,4
200804271,21:55:00,In-Person,FALSE,5,887,Newton,275,3409,12,648,ARSON,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,117699,Kendall,M,53,No,Yes,1569287,Kian,M,33,Yes,3,No,5245,Scotlynn,F,9,4
200806879,07:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,627,CHILD ABUSE (PHYSICAL) - SIMPL,999,KNIFE,IC,Invest Cont,69609,Laurence,M,52,Yes,No,2246577,Debby,F,34,No,0,No,3260,Loletha,F,14,4
200807525,21:15:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,50259,Effie,F,58,Yes,Yes,497308,Karrie,F,35,No,0,No,1028,Keahi,M,14,4
200807646,07:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,106901,Woodrow,M,50,No,No,625178,Iola,F,33,Yes,1,No,4111,Rakayla,F,8,4
200807657,13:30:00,In-Person,FALSE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,AA,Adult Arrest,122601,Quinn,M,47,Yes,Yes,2259951,Bernie,M,33,No,0,No,4112,Rashae,F,14,4
200808100,21:00:00,Phone,TRUE,5,887,Newton,275,3409,12,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,72080,Raven,F,52,No,Yes,261725,Jacquelin,F,37,Yes,3,No,4010,Neeka,F,13,4
200808152,15:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,80716,Pablo,M,59,No,No,2099606,Merry,F,36,Yes,4,No,1028,Keahi,M,14,4
200907510,18:00:00,Phone,TRUE,3,371,West LA,244,5500,9,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,121020,Bette,F,38,No,Yes,279248,Griselda,F,31,Yes,4,No,2035,Rue,M,12,4
200907804,14:25:00,Phone,TRUE,4,425,Rampart,165,8500,5,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,17002,Tatiana,F,56,No,Yes,1554609,Richelle,F,36,Yes,5,No,3223,Anayely,F,11,4
200907833,12:30:00,In-Person,TRUE,3,371,West LA,244,5500,9,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,97684,Christa,F,36,No,Yes,61275,Uriah,M,33,No,0,No,2035,Rue,M,12,4
200907921,12:00:00,In-Person,TRUE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,43511,Rena,F,36,Yes,Yes,1516621,Ryann,F,36,Yes,4,No,2035,Rue,M,12,4
200908910,14:00:00,Phone,FALSE,5,887,Newton,275,3409,12,910,KIDNAPPING,308,STICK,IC,Invest Cont,98167,Mandy,F,7,Yes,No,1708469,Pasquale,M,34,Yes,4,No,5245,Scotlynn,F,9,4
200910040,19:50:00,In-Person,TRUE,3,371,West LA,244,5500,9,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,1004,Orville,M,58,No,Yes,1592854,Kyle,F,32,Yes,3,No,2035,Rue,M,12,4
200914822,08:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,103374,London,F,52,Yes,Yes,1340253,Kristyn,F,32,Yes,4,No,3223,Anayely,F,11,4
200914871,01:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,44,Nettie,F,35,No,No,1949791,Davin,M,32,Yes,1,No,3260,Loletha,F,14,4
201009428,17:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,AA,Adult Arrest,37971,Francine,F,35,Yes,Yes,2162157,Alijah,M,33,Yes,7,No,3260,Loletha,F,14,4
201009440,10:40:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,60386,Kayden,M,44,Yes,Yes,205871,Gayla,F,30,No,0,No,3260,Loletha,F,14,4
201012616,01:05:00,Email,FALSE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,93528,Brielle,F,39,No,Yes,2301872,Dottie,F,34,Yes,1,No,3260,Loletha,F,14,4
201107718,07:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,44041,Sheldon,M,56,No,Yes,638592,Suzanna,F,33,Yes,7,No,1028,Keahi,M,14,4
201107739,01:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,331,THEFT FROM MOTOR VEHICLE - GRA,312,PIPE/METAL PIPE,IC,Invest Cont,11528,Delia,F,34,No,Yes,641657,Arely,F,35,No,0,No,3223,Anayely,F,11,4
201107767,14:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,18101,Eden,F,54,No,Yes,345335,Karol,F,36,Yes,5,No,3260,Loletha,F,14,4
201107830,19:00:00,Phone,FALSE,3,371,West LA,244,5500,9,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,40649,Dominique,F,30,Yes,No,1604002,Izaiah,M,33,Yes,5,No,1026,Jermale,M,9,4
201107832,07:00:00,Phone,TRUE,2,323,Northeast,255,4100,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,792,Rachelle,F,59,No,Yes,1286591,Jaylin,M,34,No,0,No,3258,Ismerai,F,14,4
201109803,23:45:00,In-Person,FALSE,4,425,Rampart,165,8500,5,900,VIOLATION OF COURT ORDER,223,UNKNOWN TYPE CUTTING INSTRUMEN,IC,Invest Cont,10247,Goldie,F,57,Yes,Yes,1583684,Chaim,M,41,Yes,6,No,4005,Nabeeha,F,10,4
201109908,14:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,14155,Lottie,F,41,No,No,2112618,Marybeth,F,37,No,0,No,1028,Keahi,M,14,4
201109966,17:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,3766,Charity,F,52,Yes,Yes,88700,Rico,M,34,No,0,No,4005,Nabeeha,F,10,4
201110704,19:45:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,27534,Alberto,M,48,No,Yes,2251802,Kaia,F,41,No,0,No,7100,Varnika,F,12,4
201200602,18:50:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,822,HUMAN TRAFFICKING - COMMERCIAL,996,POWDER,IC,Invest Cont,16074,Angeline,F,57,Yes,Yes,1365521,Unknown,M,30,No,0,No,1028,Keahi,M,14,4
201209656,09:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,13904,Lizzie,F,41,No,No,1707987,Braylen,M,40,Yes,2,No,4005,Nabeeha,F,10,4
201209869,16:20:00,Phone,TRUE,4,425,Rampart,165,8500,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,60247,Terrell,M,44,No,Yes,2339951,Lura,F,35,No,0,No,1033,Niki,M,14,4
201211518,07:35:00,Phone,FALSE,4,425,Rampart,165,8500,5,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,30471,Juliana,F,48,Yes,No,492042,Kitty,F,31,Yes,6,No,3223,Anayely,F,11,4
201213326,03:45:00,In-Person,FALSE,5,887,Newton,275,3409,12,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,95766,Cassidy,F,44,Yes,No,2033094,Katina,F,37,Yes,1,No,2040,Yassir,M,13,4
201213840,10:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,901,VIOLATION OF RESTRAINING ORDER,101,REVOLVER,IC,Invest Cont,75048,Christie,F,49,Yes,Yes,387206,Christiana,F,41,Yes,2,No,4005,Nabeeha,F,10,4
201308123,12:00:00,In-Person,FALSE,4,425,Rampart,165,8500,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,AA,Adult Arrest,67910,Neal,M,59,No,No,1195242,Johan,M,40,Yes,4,No,3223,Anayely,F,11,4
201308493,19:30:00,In-Person,TRUE,5,893,Harbor,180,6500,10,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,112717,Drake,M,52,No,Yes,1065870,Evelynn,F,31,Yes,1,No,2040,Yassir,M,13,4
201308743,12:00:00,Phone,FALSE,5,893,Harbor,180,6500,10,910,KIDNAPPING,308,STICK,AA,Adult Arrest,53619,Cornelius,M,10,Yes,Yes,183148,Sarina,F,41,Yes,1,No,5245,Scotlynn,F,9,4
201308747,11:59:00,Phone,TRUE,4,425,Rampart,165,8500,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,52553,Maude,F,32,No,Yes,430880,Deann,F,31,No,0,No,4005,Nabeeha,F,10,4
201311512,15:10:00,Phone,FALSE,4,425,Rampart,165,8500,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,84640,Kasey,F,58,Yes,Yes,659645,Magdalene,F,33,No,0,No,3223,Anayely,F,11,4
201317336,14:00:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,32760,Delilah,F,10,No,No,494312,Latrice,F,35,Yes,5,No,2035,Rue,M,12,4
201408698,07:30:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,71192,Esmeralda,F,51,No,Yes,2038879,Lenard,M,33,Yes,6,No,1028,Keahi,M,14,4
201409377,04:20:00,Phone,TRUE,4,425,Rampart,165,8500,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,63864,Carroll,M,44,No,Yes,2109705,Berenice,F,36,Yes,1,No,4005,Nabeeha,F,10,4
201410241,19:10:00,Phone,FALSE,4,425,Rampart,165,8500,5,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,IC,Invest Cont,107643,Ronda,F,55,No,Yes,2045929,Chantelle,F,37,No,0,No,4005,Nabeeha,F,10,4
201411581,17:00:00,Phone,TRUE,4,425,Rampart,165,8500,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,117893,Marla,F,44,Yes,No,2204588,Lyndon,M,41,No,0,No,4005,Nabeeha,F,10,4
201412463,12:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,860,BATTERY WITH SEXUAL CONTACT,201,KNIFE WITH BLADE OVER 6 INCHES,IC,Invest Cont,122144,Alec,M,55,Yes,No,348526,Dusty,M,31,No,0,No,1028,Keahi,M,14,4
201417233,14:17:00,In-Person,FALSE,3,371,West LA,244,5500,9,762,LEWD CONDUCT,309,BOARD,IC,Invest Cont,45129,Lynn,M,41,No,Yes,1305160,Antony,M,39,No,0,No,2038,Veldon,M,11,4
201418075,20:30:00,In-Person,TRUE,4,425,Rampart,165,8500,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,77412,Cheri,F,31,No,Yes,572025,Pattie,F,36,Yes,3,No,4005,Nabeeha,F,10,4
201421459,01:15:00,In-Person,FALSE,3,371,West LA,244,5500,9,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,68859,Henrietta,F,32,Yes,No,2259427,Coral,F,37,Yes,4,No,2038,Veldon,M,11,4
201507211,10:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,9209,Junior,M,39,Yes,No,1279963,Jadon,M,32,No,0,No,3223,Anayely,F,11,4
201507975,22:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,3031,Kim,M,49,Yes,Yes,733611,Katelin,F,36,Yes,5,No,1027,Jonavan,M,8,4
201508054,19:30:00,Phone,FALSE,4,425,Rampart,165,8500,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,115140,Wilbur,M,54,Yes,No,1558309,Iliana,F,36,Yes,1,No,3223,Anayely,F,11,4
201508084,16:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,320,"BURGLARY, ATTEMPTED",114,AIR PISTOL/REVOLVER/RIFLE/BB G,IC,Invest Cont,36643,Payton,F,52,Yes,Yes,46749,Daren,M,34,Yes,2,No,1028,Keahi,M,14,4
201508097,04:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,76289,Yvette,F,34,Yes,Yes,499902,Moriah,F,30,No,0,No,4005,Nabeeha,F,10,4
201508177,18:00:00,In-Person,TRUE,4,425,Rampart,165,8500,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,60937,Emilio,M,44,Yes,No,12844,Lashonda,F,39,No,0,No,3223,Anayely,F,11,4
201510214,21:30:00,In-Person,TRUE,4,425,Rampart,165,8500,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,20530,Bonita,F,39,No,Yes,762101,Landyn,M,36,Yes,6,No,1034,Press,M,14,4
201510679,18:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,97083,Clay,M,39,No,No,328214,Averie,F,40,Yes,1,No,1028,Keahi,M,14,4
201515377,20:30:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,75164,Shari,F,7,Yes,No,1355429,Tessie,F,35,Yes,2,No,3245,Arretta,F,12,4
201516189,17:30:00,In-Person,TRUE,5,887,Newton,275,3409,12,745,VANDALISM - MISDEAMEANOR ($399,306,ROCK/THROWN OBJECT,IC,Invest Cont,31306,Lane,M,32,No,Yes,165528,Tana,F,33,Yes,1,No,4010,Neeka,F,13,4
210806111,12:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,82724,Zane,M,58,Yes,No,1716577,Retha,F,39,No,0,No,1034,Press,M,14,4
210905381,12:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,108433,Roderick,M,31,No,No,1322299,Brook,F,39,Yes,1,No,3260,Loletha,F,14,4
211509299,09:00:00,Phone,TRUE,5,887,Newton,275,3409,12,354,THEFT OF IDENTITY,513,STUN GUN,IC,Invest Cont,45593,Bennett,M,30,Yes,No,1480980,Nestor,M,35,No,0,No,4010,Neeka,F,13,4
